RA,Dec,parallax,pm_ra,pm_dec
205.56396064708,28.36469534163,-1.6072,-5.145,2.363
205.55372944695,28.37728613412,4.1262,-6.516,5.681
205.55406081697,28.37721040477,2.5171,4.594,-2.508
205.55362640372,28.36544971124,-1.9328,6.158,6.64
205.55486308299,28.37718535886,,,
205.5706352971,28.37649335439,,,
205.56890824908,28.37257357238,-0.5079,0.828,6.211
205.55188953674,28.38542000749,0.1526,-0.09,-2.473
205.55065533112,28.38462079399,,,
205.54057843292,28.38264090819,-0.5746,-1.88,-1.867
205.5650016331,28.37128450312,-0.2572,0.276,-2.643
205.56595840264,28.38369935597,,,
205.55542648751,28.36754085093,,,
205.55874444843,28.36070639384,,,
205.55075543441,28.38667166672,-0.4122,0.305,-2.135
205.55193226443,28.36250100348,,,
205.55381483491,28.39568124395,0.0413,-1.004,-2.556
205.55033331839,28.38669382814,,,
205.56370186525,28.37507359179,,,
205.57146164606,28.37736851985,,,
205.56604270824,28.38065411809,,,
205.55164533726,28.37614308709,,,
205.56438466087,28.37156780802,,,
205.54908106076,28.38303591409,,,
205.56582422406,28.38361203769,,,
205.54989007671,28.38143766253,,,
205.57142098665,28.37805942237,,,
205.5486622713,28.37526911896,,,
205.5580766351,28.35965264706,,,
205.57078876441,28.37805171798,,,
205.55061878571,28.37606481981,-3.8393,2.302,-1.709
205.56502754185,28.36966826669,,,
205.53693517979,28.37216805576,,,
205.53849447657,28.3761573474,,,
205.55243291136,28.35795527477,0.3204,0.266,-2.784
205.56637673447,28.38495427391,-0.1662,6.011,-4.245
205.54027079836,28.37344792296,-0.3024,0.416,-3.252
205.56221008517,28.3654589845,,,
205.5350200057,28.37730933302,,,
205.53532602987,28.37707732216,,,
205.54957017093,28.35993574364,0.1828,0.153,-2.096
205.53535746946,28.3735240674,,,
205.56049134703,28.36630469282,1.0385,7.222,-6.427
205.53520953424,28.37749679139,,,
205.53682811063,28.37643991926,,,
205.55020505534,28.36498146582,,,
205.54975363744,28.36008282388,,,
205.5490798937,28.39120977728,,,
205.53540474165,28.37327355887,,,
205.55010777089,28.3595048308,,,
205.55549058481,28.35948730882,,,
205.55626390322,28.35897306373,,,
205.54827591074,28.37920568139,,,
205.54345522109,28.37291676077,,,
205.55635162223,28.36234534553,,,
205.54357977336,28.37300551823,,,
205.53828868292,28.37466374426,-1.2054,-6.887,-1.999
205.55875775344,28.37580048333,-0.4557,-5.402,-10.13
205.53610999357,28.37856036537,0.0404,-0.535,-2.706
205.55421552653,28.38519802589,-3.7371,1.288,-3.922
205.55581770189,28.39420468854,,,
205.54662792948,28.38470957142,,,
205.55633733885,28.39387249793,-0.097,0.445,-3.206
205.5621706739,28.36491333515,,,
205.53861735657,28.37440969813,,,
205.56050312471,28.38615520607,,,
205.53819500497,28.37488388422,1.7645,-6.425,-0.609
205.56005683459,28.3881577174,,,
205.56606939071,28.37477320656,-0.5423,0.647,-2.853
205.55166570771,28.37199011224,,,
205.54901235148,28.37882371208,,,
205.56510655811,28.37311299238,,,
205.54600220354,28.36970467692,,,
205.56491709195,28.37348551998,,,
205.5521722885,28.38143384651,-1.3441,12.505,-7.013
205.55230174503,28.38183447368,,,
205.5518648223,28.38133097433,,,
205.56039676655,28.37499292737,-0.5917,4.664,-0.839
205.54540117647,28.3756143969,,,
205.56177376378,28.38007386221,0.0373,-0.189,-2.788
205.55406763545,28.37324818258,0.5199,-0.74,-2.6
205.55189634048,28.37766967714,-0.3397,-1.681,-1.994
205.55828658784,28.37419254134,0.0027,-0.701,-2.432
205.55702151118,28.35868312583,-0.8188,-1.764,-1.939
205.54878797151,28.38551544357,,,
205.53993173561,28.3726612936,-0.5883,-2.37,-1.892
205.54150755999,28.37862063054,-0.1442,1.049,-4.775
205.54781461478,28.3638913366,,,
205.54759899605,28.36333218224,0.3212,0.772,-1.965
205.54440765889,28.37481871129,,,
205.55050364923,28.3664968265,,,
205.5484386652,28.36304438514,,,
205.5389619258,28.37165111677,-0.737,-6.96,-7.446
205.54628108545,28.37623365638,,,
205.54108770366,28.36776872143,0.3419,0.48,-2.49
205.54584114736,28.37598699908,,,
205.54681349887,28.37211695001,,,
205.54695259301,28.37240065232,0.6294,0.474,-0.816
205.55926918761,28.36891753977,,,
205.55185863046,28.35988890739,-0.0538,-0.202,-2.614
205.54036035117,28.37689068522,,,
205.54641205192,28.37638186196,-1.5798,-7.748,2.195
205.54153275288,28.37466230507,,,
205.56983981022,28.37869485449,-0.0299,-8.828,1.441
205.55954979591,28.37108171295,,,
205.54268611425,28.37528158277,,,
205.55259918189,28.36455612027,,,
205.56294483947,28.3695594383,,,
205.53581318678,28.37485979371,0.3911,1.032,-3.252
205.5515293692,28.36730245099,,,
205.55101703101,28.37929191385,,,
205.5600126039,28.36608321917,,,
205.53984638507,28.3742751036,-0.2443,0.705,-4.001
205.56920274472,28.37488235115,0.8624,-2.562,10.568
205.53461267516,28.37454607182,,,
205.55847713511,28.37103922061,,,
205.54898347524,28.37746200954,-0.1835,4.75,-3.68
205.55063245431,28.36238756727,1.1313,3.473,-5.666
205.54545896184,28.38897985834,,,
205.55196796366,28.36750401648,,,
205.57084925499,28.38017537719,,,
205.53927999678,28.37430154625,,,
205.55092066884,28.36205060488,,,
205.55082015276,28.36249086747,,,
205.54614553965,28.38898746604,,,
205.553143345,28.37780314235,0.7504,-5.279,-1.742
205.54863528441,28.3720250763,,,
205.55598217069,28.36432068485,0.3029,-3.666,-2.905
205.55099582469,28.38318708252,0.396,-0.157,-2.528
205.55136825775,28.36499848883,0.0251,0.192,-2.654
205.5398386016,28.3700970821,-0.535,0.387,-3.854
205.53673244009,28.37283090344,-1.3269,-1.155,-0.129
205.54817544525,28.37209799427,-0.7389,-0.962,-1.997
205.55406776067,28.39527640945,1.524,-4.572,-4.895
205.56710962678,28.36889808523,,,
205.54899049579,28.38997987669,,,
205.55426633097,28.39496261879,,,
205.56172755299,28.38827340713,,,
205.5551845961,28.36832981945,1.2541,-0.365,-1.371
205.54985893586,28.36586555581,,,
205.56902554378,28.3750008766,,,
205.55280719701,28.36575587795,,,
205.55554795363,28.3682038978,,,
205.55383014677,28.36441448198,,,
205.55340388045,28.36416203051,1.0229,-3.257,-2.851
205.56353814279,28.38187482193,,,
205.53680822407,28.37957957814,,,
205.54305920041,28.38586499278,,,
205.56345026697,28.37862191792,0.1014,-2.009,-2.383
205.54344065573,28.37813158778,0.3134,-1.907,-1.257
205.54381680527,28.37831491915,,,
205.55056248943,28.36168509895,,,
205.56610399532,28.37938795706,-0.1359,1.551,-6.164
205.56079802845,28.37065078054,,,
205.5561347968,28.37605575605,,,
205.56933763101,28.37083364693,,,
205.54354821105,28.37970914398,-0.221,-0.471,-3.207
205.54254056849,28.3860099893,,,
205.57168955716,28.37497724835,,,
205.55932485777,28.37275995756,,,
205.54254779691,28.38582966806,,,
205.56032725971,28.37650332798,,,
205.56020198566,28.3765887621,,,
205.55836529582,28.3835919878,,,
205.54930627268,28.36142484943,,,
205.55240898922,28.36584177987,,,
205.56019696128,28.36417841316,,,
205.55853521105,28.38347383489,,,
205.54328659475,28.3855971963,,,
205.54655474622,28.36487690225,0.0391,-0.478,-1.977
205.55604778446,28.36237523883,,,
205.57274020885,28.37524229038,-2.4366,-0.905,1.983
205.55620603577,28.36255822723,0.6204,-0.03,-5.684
205.55814230206,28.38326670382,3.5539,1.38,-2.818
205.57410628385,28.37717093503,0.0239,-0.246,-2.406
205.55632522403,28.36295088999,0.5684,-1.928,-2.504
205.55175193101,28.36126336507,,,
205.54777817048,28.38831910257,,,
205.55407184113,28.36459919685,,,
205.55426580853,28.37077324676,,,
205.55207818087,28.36092325557,0.3963,0.065,-3.035
205.55838514648,28.38954306339,3.4917,13.478,-10.023
205.55745769118,28.36827348383,-1.3799,-0.716,-1.87
205.55428401521,28.37031943616,,,
205.55766539267,28.36329853711,,,
205.55269232752,28.36967974702,,,
205.5495582225,28.36056797305,,,
205.55279107055,28.37013158961,,,
205.54953108752,28.36094245949,1.5138,0.92,-5.441
205.55420621532,28.36482233539,,,
205.55215442876,28.36146596117,1.4171,-2.912,-2.262
205.56149463492,28.37451419779,-0.17,-0.494,-2.301
205.54781541515,28.37721171913,,,
205.56152622527,28.37272575095,-0.8153,3.372,-2.952
205.55136395105,28.36565086145,0.0261,0.091,-2.678
205.55179637529,28.36183506806,-0.0753,-0.609,-2.684
205.55150328962,28.36609991683,0.1488,-0.487,-2.389
205.55260808793,28.36214175428,,,
205.55331445789,28.37086371428,-0.3269,-3.061,-3.115
205.56728003189,28.37709891505,,,
205.56197957749,28.37444323606,0.9112,-2.425,-2.743
205.5473546479,28.37722845824,,,
205.54731485832,28.37682050955,-0.9456,0.867,-2.621
205.54993641836,28.36690085549,-0.4498,-1.514,-3.508
205.56642218513,28.37887488628,,,
205.53969349585,28.36961303984,-0.0065,0.215,-2.806
205.56512111055,28.36802323846,,,
205.53955029143,28.36945277021,,,
205.55942709129,28.36543078106,-0.7714,-1.219,-2.757
205.56530505774,28.36778748155,,,
205.54511919401,28.36791501314,-0.6453,-2.628,0.26
205.56413228567,28.37746644617,,,
205.55807871668,28.38612918332,-0.9282,-1.243,-2.837
205.54553350868,28.36802713076,,,
205.54699844154,28.36278052462,0.7079,-0.977,-2.17
205.56309369821,28.37586392186,,,
205.55992545108,28.36652860562,,,
205.54564517138,28.36832854309,,,
205.54886198401,28.36462097322,0.0255,-0.4,-2.203
205.55602425041,28.36720139657,0.371,0.273,-2.331
205.55279463593,28.36154015088,,,
205.55641156881,28.36704713803,0.8436,0.142,-1.152
205.55429465397,28.37592139205,0.2451,-0.208,-2.218
205.56904050279,28.36956766497,0.0039,1.407,-2.309
205.56745902058,28.36965830025,,,
205.55068724291,28.3885412208,0.333,4.721,-1.597
205.53687265395,28.37307799751,0.3372,-0.264,-2.48
205.5612304917,28.36691042125,,,
205.55112533439,28.36814518308,,,
205.55134416215,28.36799098318,,,
205.54980142558,28.36836384495,2.3185,7.179,1.756
205.55501964266,28.36532984978,,,
205.55466171062,28.36557233303,,,
205.54140380424,28.36932590364,,,
205.54108617224,28.36861269201,0.0595,-0.147,-2.835
205.54209655165,28.37114435101,,,
205.55767970239,28.3787265104,,,
205.55271450178,28.36045118119,,,
205.56923565027,28.37212054375,0.3032,-1.866,-4.557
205.54294632794,28.37994094727,,,
205.54301050618,28.36864036537,,,
205.54308274692,28.38296103618,,,
205.54568719416,28.37905197779,,,
205.55686568562,28.36336831851,0.0692,0.056,-3.113
205.54322706041,28.38005784572,,,
205.54317748968,28.37980341797,,,
205.53987082489,28.36896769045,,,
205.56027751642,28.39121928993,,,
205.55116333076,28.37105535044,,,
205.56338558291,28.36861579647,-0.2375,0.648,-2.805
205.57198200726,28.37439461874,0.9643,-2.049,-3.653
205.5443626296,28.36964925402,,,
205.56015286245,28.39046110407,,,
205.5576162349,28.39152089074,,,
205.56396425544,28.37005548239,,,
205.54055360801,28.36920476775,,,
205.54612668174,28.36925975398,,,
205.55816850537,28.36658878733,,,
205.54818629551,28.38106286464,0.0745,-17.878,-10.234
205.54877893191,28.38176166685,1.1427,-0.567,-1.637
205.55706792858,28.38382371078,,,
205.56271313568,28.38914321379,,,
205.53939026076,28.37519419913,,,
205.54935853583,28.36270285844,,,
205.56476377557,28.36700897404,,,
205.53932632355,28.37489161108,0.4793,-1.225,-2.084
205.54901500594,28.3626108761,,,
205.56144163605,28.38382848212,,,
205.54858388144,28.38135024827,,,
205.54340435417,28.3705846511,,,
205.55742948425,28.36689216135,,,
205.55814243446,28.38225894899,,,
205.55745701176,28.36655303948,,,
205.54903562235,28.38058498985,,,
205.54848150361,28.36267148749,,,
205.55585596315,28.3954719746,,,
205.54060430415,28.37522101598,0.3495,0.24,-2.252
205.55616976322,28.39558189753,,,
205.54014747327,28.37526313206,,,
205.54683241835,28.36262233486,,,
205.56306038103,28.38854768718,,,
205.56278985683,28.37186693992,0.1373,-0.205,-2.566
205.5573698867,28.38037992477,0.1558,-2.75,-3.273
205.55403735811,28.38151636521,,,
205.55506047198,28.39644243014,,,
205.55615642454,28.36939169674,0.3185,3.351,-4.78
205.56662452207,28.38260320149,0.6719,3.393,-4.638
205.55422106661,28.39692654565,,,
205.54781695288,28.37789668507,0.0786,0.016,-2.751
205.54720103278,28.3710543644,,,
205.54821090162,28.36629396183,,,
205.55379097981,28.39710510214,2.1042,7.746,-0.224
205.55172049772,28.37096946197,1.1918,0.354,-2.715
205.54402471798,28.36911224755,,,
205.54732884043,28.37782571138,,,
205.55148063762,28.3705897022,-0.7974,-0.585,-3.84
205.55505875576,28.3726065598,,,
205.54327762906,28.37891138272,,,
205.55228315556,28.3886898073,,,
205.55151722197,28.38914927055,,,
205.55866557086,28.39084164048,,,
205.56005760993,28.37211017814,0.1433,0.253,-1.351
205.55531050729,28.37267129038,1.1388,-1.083,-0.828
205.55495180493,28.37201016933,0.8217,-3.006,-3.67
205.55859273465,28.39139284088,,,
205.55437798433,28.36937772718,,,
205.56389832007,28.36586868978,0.4371,-1.887,5.731
205.55474396117,28.37238477452,-0.0885,-2.128,-4.565
205.54436645488,28.36811357037,,,
205.54579677064,28.36595064166,0.4268,0.895,-2.975
205.54444443147,28.36753311219,,,
205.54629133041,28.36585128127,,,
205.55046469468,28.39240486377,,,
205.54457785394,28.36776923666,0.3871,-0.288,-2.718
205.54953931634,28.39292495764,-0.1107,-1.947,-1.752
205.56767304032,28.38101492376,-0.1806,-0.54,-2.476
205.5543753026,28.36683664018,-0.0709,0.124,-2.929
205.55722463292,28.3752116698,-0.9844,-0.45,-1.922
205.54596439444,28.38201444655,,,
205.54421966188,28.37641965218,,,
205.55776321252,28.3747285966,-1.6712,-7.44,-4.181
205.54695490892,28.37033171807,,,
205.55152715779,28.37153740282,-1.0481,3.388,-4.165
205.54142142477,28.3801821284,-2.4688,-10.089,14.889
205.56444405706,28.37580415556,-2.5316,4.031,-7.126
205.54351769663,28.36844920203,0.2731,-0.648,-1.813
205.55482707222,28.39317025338,,,
205.55117505551,28.37119661232,,,
205.55038722493,28.39196438682,3.8847,-0.592,-3.018
205.5434793991,28.36785963406,2.056,4.027,-2.504
205.5510061751,28.3715398299,,,
205.54326657676,28.36807860006,,,
205.56742859438,28.38247235102,,,
205.5540731062,28.38377102903,,,
205.54433397456,28.36670517215,-0.1308,0.663,-2.731
205.54068773864,28.38053939746,-1.0485,-3.756,-2.444
205.55942107336,28.37834009597,0.6738,0.264,-0.091
205.5597483148,28.37787050142,0.5988,-0.901,-2.263
205.54578470414,28.37876709102,1.2837,-4.09,-3.193
205.55495577207,28.36975581602,-0.4578,-5.572,-3.588
205.56025082444,28.38587212177,,,
205.55449535368,28.36602156643,,,
205.54246983634,28.36894575947,,,
205.54571845679,28.37813640733,-0.8103,1.274,-2.464
205.55491562174,28.38782963891,,,
205.55134851526,28.36682801791,-1.2274,-3.506,0.614
205.55472233173,28.38806084217,,,
205.55663774932,28.37532114075,0.2221,-0.123,-3.051
205.55146472291,28.36656941751,4.0935,-12.535,-0.066
205.54576264517,28.37785132402,,,
205.5547801341,28.37022554424,0.129,6.027,-3.389
205.5584063138,28.36763198212,0.0274,-0.18,-2.633
205.55624924564,28.3698155134,,,
205.54608860145,28.37384632437,,,
205.55476796602,28.38787557286,,,
205.55088248376,28.39098126288,,,
205.55566747685,28.36939350462,,,
205.54286102069,28.37280960629,,,
205.53782448147,28.37652326068,,,
205.5588384889,28.38975132887,,,
205.55797137642,28.3825953682,,,
205.54926897711,28.3651262081,0.2988,1.04,-2.179
205.55892753247,28.39035361186,,,
205.55880088648,28.39004816865,,,
205.54759715249,28.36847011523,,,
205.54202802943,28.37030521266,0.1941,-2.028,-2.464
205.54453089604,28.38598595619,-0.7228,0.839,-2.322
205.54764304187,28.38946469907,,,
205.55418300971,28.37950158058,13.0069,-11.553,-7.203
205.54259296242,28.37001615649,-0.4471,-0.082,-2.613
205.54326187266,28.37714333114,,,
205.55683369131,28.37754378734,2.5339,-3.714,-3.528
205.55884749723,28.37346473187,,,
205.55471725998,28.38934536259,,,
205.55203629842,28.39397352874,,,
205.55867901961,28.3734024663,,,
205.56288290229,28.37759741758,,,
205.54362922704,28.37730291646,,,
205.54346162756,28.37694325515,,,
205.54896403932,28.38443398016,-0.1887,-1.8,-2.413
205.541108277,28.38453326808,0.1301,-0.286,-2.857
205.54754937001,28.38569121335,1.5914,-3.655,-5.188
205.54653861027,28.38438762326,,,
205.5471545021,28.38564965182,-0.3374,-0.344,-1.457
205.55203466357,28.37065542173,-1.5969,9.433,-4.427
205.56698109449,28.36995622773,1.7153,-2.108,-4.934
205.53750369433,28.37876962114,0.1135,-2.081,-2.153
205.56483717609,28.37468096409,,,
205.55332944192,28.36855870374,-0.4274,0.277,-2.213
205.54823870198,28.36235491796,0.9935,-0.308,-4.682
205.55259686942,28.39574427881,,,
205.55624709465,28.38436545655,,,
205.54663420397,28.38347256803,,,
205.54416980706,28.37317471924,0.6344,0.765,-2.924
205.55912627051,28.37553469819,,,
205.54530112867,28.37231767924,,,
205.53717681482,28.37746586844,13.7628,-29.445,0.312
205.54550539934,28.37211035671,,,
205.54807484739,28.36945839051,,,
205.54779825897,28.36926437245,1.3852,-1.053,-2.286
205.56478805002,28.38665979311,,,
205.55041834202,28.37643399183,,,
205.55094636795,28.39433372732,,,
205.54774220727,28.37439067882,0.203,-0.545,-2.176
205.55494625584,28.38963332298,,,
205.53528783693,28.37919815851,-0.1741,-1.554,-1.778
205.53560397801,28.37941606838,1.6886,-1.146,-2.061
205.5641009106,28.38692571371,,,
205.56352768475,28.38738917052,0.0348,-0.091,-2.919
205.56660280626,28.36822608703,0.6502,-3.978,-2.571
205.55592733995,28.38532146214,,,
205.55444452306,28.39255515907,-0.0202,-1.2,-3.197
205.55422617403,28.39043091038,,,
205.55539730263,28.39193999905,0.7715,-1.306,-2.485
205.55589980144,28.39246963136,1.177,-3.709,-5.132
205.5534517231,28.39303151578,0.3454,-0.443,-3.017
205.55593137126,28.38668310127,,,
205.55163456946,28.39457305948,,,
205.55289620123,28.39448522302,-3.2341,-2.786,-1.801
205.55649541423,28.39112434301,,,
205.56123295516,28.36995190732,-0.6765,7.885,3.768
205.56177336108,28.38937221183,,,
205.56202724456,28.3732856184,-1.6795,5.026,0.053
205.55393605702,28.38825043915,,,
205.55128633753,28.3691324561,,,
205.55296166279,28.39306615462,-0.4758,2.151,-2.401
205.55359050961,28.39390753068,,,
205.55763776963,28.37149188782,,,
205.56033173019,28.39098301639,1.2485,-0.933,-2.527
205.54527845648,28.38822481472,-2.6801,-3.588,-8.761
205.54892832506,28.39190489334,,,
205.54543784704,28.3749821959,1.287,-0.629,-1.361
205.55085638576,28.36922981069,,,
205.54247164613,28.37073825509,,,
205.55877407737,28.36892788671,,,
205.56125675597,28.3851824464,1.4318,-1.46,-2.411
205.55768739995,28.36721411248,-4.9002,-5.633,1.526
205.55851924886,28.36882255853,,,
205.55882827636,28.36867866064,,,
205.57317526422,28.37581659981,-0.0806,-0.214,-4.321
205.55711049556,28.36781309093,,,
205.54862992284,28.3865037402,0.2627,0.145,-2.699
205.55531768792,28.38314181294,,,
205.5623985096,28.37210466776,-2.4301,1.892,-5.557
205.54388138933,28.37081714743,4.2021,3.373,-4.525
205.54419547004,28.38398479502,,,
205.55356358711,28.38324799781,,,
205.56192418546,28.38987554259,,,
205.53751977915,28.38038212004,-0.0458,0.514,-2.601
205.54369026144,28.37066062175,-0.2979,3.821,-3.251
205.56156647597,28.39022252288,0.1886,-1.432,-2.233
205.56193838002,28.38953872601,0.5071,0.149,-3.036
205.56164867998,28.37329024046,,,
205.55429054475,28.38619322642,-0.3311,-0.813,-2.371
205.54505596062,28.37529091723,0.412,3.98,-1.865
205.56116824322,28.39055903185,-0.0102,-0.079,-2.517
205.55372293084,28.39013233257,,,
205.55261545937,28.39173497967,,,
205.56137224601,28.38917676615,0.1191,0.21,-2.762
205.54202278506,28.37704500542,-0.1525,-0.895,-1.915
205.54986750653,28.38698585949,,,
205.54799416773,28.37485922412,0.2403,1.02,-3.252
205.56105877425,28.3802779767,0.3191,0.848,-2.211
205.54721698931,28.37820212004,-2.057,-2.935,-2.522
205.55636592612,28.37081139312,,,
205.54933770782,28.37073819932,,,
205.56426526819,28.38590793136,,,
205.55619547338,28.38400065469,,,
205.55365406969,28.39043842109,,,
205.53677735976,28.37418222896,,,
205.55307285596,28.39200330314,0.0343,1.512,-0.7
205.56364067163,28.38074142122,,,
205.55563348192,28.38349961604,,,
205.56152469714,28.38049461144,0.4332,0.858,0.098
205.55248295491,28.39534136301,2.8961,7.478,1.149
205.55263962868,28.39589559999,-0.9613,-5.725,0.929
205.55091515236,28.3731792469,,,
205.54720126857,28.38113422445,,,
205.55242592031,28.39503866095,0.0679,2.744,-2.716
205.55479382183,28.38342783088,,,
205.56760385418,28.36817113231,,,
205.54981807158,28.38403291865,,,
205.562575885,28.36791949319,0.5182,1.486,1.414
205.5522708523,28.39134118228,,,
205.55256298125,28.3910733824,0.4339,-0.62,-0.504
205.55194141207,28.39446866078,,,
205.56175333183,28.36899991244,1.0287,3.696,-3.656
205.57313626346,28.37559191001,,,
205.54826735884,28.37786515267,,,
205.55058625605,28.39334059115,1.2029,0.06,-1.169
205.55243387559,28.39406838151,,,
205.53843334391,28.37644744671,0.5383,-1.555,-2.517
205.54833323833,28.38374399117,,,
205.55764928526,28.35898407846,1.5369,-1.629,-3.539
205.53593800104,28.37541574805,-0.7443,-2.441,-0.773
205.55259945374,28.39324915979,,,
205.55082882457,28.36986181936,-0.0112,-1.148,-2.393
205.56008952668,28.38123774042,,,
205.54894621381,28.36824641531,-0.7453,-7.24,-4.585
205.56858689943,28.37152535813,-3.931,3.913,-0.487
205.55432337691,28.36053473776,0.2535,-2.467,-3.723
205.55270308033,28.3938177878,,,
205.55870297738,28.36551038072,,,
205.56663773556,28.37427817919,,,
205.54542984019,28.38589919064,1.7755,-5.757,1.193
205.53351495376,28.37750274713,-6.4398,-2.916,-13.005
205.55672463627,28.37020500901,0.4495,0.394,-2.44
205.57026781661,28.37610587022,,,
205.54985100889,28.37870190618,,,
205.56715642083,28.37356150911,-1.8966,-0.238,-7.408
205.5556256755,28.36977912498,2.2252,-2.815,-2.788
205.55817336071,28.37612413785,,,
205.54606692138,28.37787212993,,,
205.54523693038,28.37339706465,1.1072,4.503,-8.342
205.56240248647,28.38771262762,0.0773,-0.067,-1.583
205.5457821502,28.37691173265,,,
205.54966792734,28.3793554575,,,
205.54283022689,28.36903492661,,,
205.55524831097,28.39451028441,,,
205.55130878073,28.37914580763,0.5076,-1.217,-2.775
205.55512406198,28.38998590777,4.9617,-3.57,-5.471
205.55920804261,28.36975191264,-0.5028,2.195,-4.355
205.55004639102,28.38191105128,,,
205.55195194797,28.37857610312,0.171,-0.4,-2.646
205.55364440502,28.39537911762,,,
205.55323176808,28.36983466922,,,
205.55712766671,28.37866653797,0.2931,-0.646,-1.868
205.54702386141,28.37573612758,0.773,-1.6,-2.84
205.55047212886,28.36134183676,0.406,-2.799,-2.504
205.56163170829,28.37090672066,0.1549,-0.469,-2.027
205.559542291,28.37524905218,,,
205.55639791647,28.39167055258,,,
205.54884785124,28.37416601892,-0.2077,1.816,-3.697
205.55091677347,28.39150901901,,,
205.55599661674,28.36816538766,,,
205.57000601129,28.38052171013,-0.1741,-0.219,-2.291
205.56257595728,28.38686288162,,,
205.57507659214,28.37533807237,,,
205.55097476763,28.38129335624,,,
205.55136048075,28.39305556447,,,
205.56850409878,28.37186315725,,,
205.55152630684,28.39267689661,,,
205.53965047907,28.38205628391,,,
205.55427971117,28.39412373978,,,
205.56475962346,28.36752040295,,,
205.56529069615,28.36863849304,0.5508,4.364,-1.281
205.55347589414,28.39233487817,,,
205.56829629724,28.37247213552,0.011,-0.731,-2.289
205.54857069073,28.36720998183,1.2719,-1.363,-3.301
205.5497191345,28.39229897232,0.0487,-0.67,-2.861
205.56733217152,28.37141852855,-0.1413,0.425,-0.383
205.55296073688,28.36992403933,,,
205.53847293707,28.37217598896,-0.4426,-4.129,-1.582
205.57093234248,28.37618316859,0.5777,-0.922,-2.143
205.56926664445,28.38047917133,0.1791,-0.347,-3.109
205.55257259653,28.38159081222,1.3204,5.732,-6.436
205.55836388161,28.36385084534,,,
205.54482160714,28.37316771545,,,
205.56393413344,28.37330534844,,,
205.56026904046,28.36692317047,,,
205.55758169531,28.36585620122,0.3416,-1.726,-3.599
205.56866781261,28.37044534306,-0.608,1.455,-3.071
205.55748558476,28.36563654855,,,
205.55039767463,28.36800701016,-0.1142,3.208,-3.029
205.54729012127,28.37079925613,0.2237,-0.558,-0.334
205.55371104819,28.38173419579,-0.4254,2.586,-3.446
205.56082454116,28.38702975457,,,
205.57185916021,28.37249910107,,,
205.56001765501,28.3672712712,,,
205.54618187444,28.3655449937,0.1831,0.107,-2.921
205.56494949101,28.37864647125,,,
205.56060643202,28.38708424094,,,
205.55802376826,28.38823533386,0.1087,-0.453,-2.678
205.55105845322,28.364353123,1.9598,2.348,0.462
205.57174726734,28.37214186791,0.4565,0.051,-3.178
205.55342389043,28.37513025341,,,
205.54688788533,28.38939706685,,,
205.55775756035,28.39145884906,,,
205.57256277389,28.37738069144,-2.2366,-3.165,0.631
205.55298810623,28.39033409931,0.8626,-0.081,-3.761
205.54006146358,28.37303327101,2.2539,9.758,-1.792
205.55314867645,28.35658532808,,,
205.54939889247,28.36310502664,,,
205.56160775625,28.36765707627,,,
205.54748688501,28.37910178322,-0.9679,4.128,-0.584
205.56579602914,28.38187135142,-0.0969,-0.244,-2.995
205.56080545601,28.38899269615,0.6816,15.328,-8.57
205.55316033594,28.3590318342,,,
205.53592294741,28.37345065927,,,
205.5630208965,28.36529851123,,,
205.5532714034,28.35935518233,,,
205.54845342454,28.38209619877,-4.2078,1.637,0.681
205.56201480823,28.36873396337,0.0129,-0.183,1.488
205.55915202003,28.38835200845,-4.4322,2.284,-3.131
205.55686414739,28.36614816451,,,
205.54559440242,28.37080771058,-0.9273,-1.142,-1.661
205.56154841427,28.36494022049,3.5714,3.51,-5.733
205.54764849408,28.38210790376,,,
205.54498349413,28.37086393262,0.3208,0.57,-3.317
205.56152782951,28.36556167983,,,
205.56642640206,28.38314257615,0.1603,-0.253,-3.023
205.56690627759,28.3791366913,-0.8997,-1.488,-0.266
205.55925015786,28.36790273788,0.0906,0.001,-2.885
205.54721248236,28.36610520071,,,
205.54883831438,28.36696747791,,,
205.5574941827,28.3643177325,,,
205.5378472354,28.37193011139,,,
205.57237542653,28.37515881882,,,
205.55979618881,28.38899019753,0.5404,2.105,-3.601
205.55679966415,28.3878065524,0.0405,0.058,-2.852
205.56040153026,28.37861144589,,,
205.55410593709,28.36434366745,,,
205.54950056683,28.36860748973,-2.0068,-1.748,-2.439
205.55853112821,28.36510631923,,,
205.56463926053,28.37934238327,,,
205.54604993556,28.36301216245,0.3344,-0.41,-3.675
205.56476162384,28.37969257813,1.8041,-1.395,-2.886
205.56273291549,28.38405090284,,,
205.56449049066,28.37923966703,,,
205.56442584504,28.38053957648,-0.0754,0.185,-2.336
205.55311207102,28.36165173918,,,
205.54081311577,28.38263970027,,,
205.56403416665,28.38037348911,,,
205.54835457711,28.37766924283,,,
205.55334001073,28.36284141269,,,
205.54839298168,28.37729543503,0.0405,0.223,-2.904
205.5636854618,28.3827651682,,,
205.56756681981,28.3766284585,,,
205.5595027558,28.3664924992,-2.6833,-8.457,-0.385
205.55537001841,28.3867101197,,,
205.55621799665,28.35790293514,-1.0226,-0.185,-2.758
205.56847951098,28.37835076298,,,
205.53539045371,28.37842890714,,,
205.5641351111,28.37069339526,,,
205.55564221735,28.35773431659,-2.6033,-4.057,-0.515
205.53772852031,28.37572355885,-0.1635,-0.457,-2.425
