source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,azero_gspphot,bp_g,bp_rp,distance_gspphot,ebpminrp_gspphot,g_rp,grvs_mag,grvs_mag_error,libname_gspphot,logg_gspphot,mh_gspphot,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,radial_velocity,radial_velocity_error,ref_epoch,teff_gspphot,vbroad,vbroad_error
66717613957177216,Gaia DR3 66717613957177216,56.8767397872056,24.216769914924964,166.59037815792212,-23.36930225665265,60.02178779300593,4.158794513360234,0.8034355905833899,13.70468142734861,-6.589303088580248,14.86617,15.34223,14.220082,0.03006505,0.019788524,0.03144004,0.042556096,0.026850795,0.90017533,0.5196,0.6379,0.4760599,1.1221476,1108.2164,0.2815,0.64608765,13.96959,0.08195996,PHOENIX,4.2006,-0.7729,9966.094504433606,17.481857,21304.865170227386,6.597639,16260.183391420955,21.183914,-32.509247,12.439847,2016.0,5565.86,,
66717648314710912,Gaia DR3 66717648314710912,56.88519532396929,24.22728200002205,166.5888709073747,-23.356338810462553,60.031630296934026,4.1673736246652995,1.3951549657739364,-2.123159755113971,0.2567253303459116,20.232857,20.657585,18.978582,0.7773123,0.4657647,0.85879695,1.0869267,0.6405554,0.99753773,,,0.4247284,1.6790028,,,1.2542744,,,,,,74.53891048524852,10.274627,151.98625913209324,1.0632057,203.10733114711144,9.469354,,,2016.0,,,
66717648314938496,Gaia DR3 66717648314938496,56.88113719602636,24.222101208258326,166.5896939779969,-23.362660634111506,60.026876989823116,4.163123722874562,,,,20.736006,21.450607,19.56084,2.2910533,2.1695938,,,,,,,0.7146015,1.8897667,,,1.1751652,,,,,,35.90657546201236,8.357892,95.61906154435853,1.2861229,118.8015144639233,12.710494,,,2016.0,,,
66717747099244672,Gaia DR3 66717747099244672,56.90167274843064,24.239275991626123,166.59216171578825,-23.337352189702596,60.04895360116837,4.175806391426951,-1.4322100948627094,-0.5862626702456524,-2.3166374928891913,19.54932,19.970984,18.999933,0.41898617,0.24755615,0.4269271,0.552593,0.31150794,1.022936,,,0.42166328,0.97105026,,,0.549387,,,,,,140.2890566472521,9.374347,285.2455129795681,1.0790694,199.15195842511164,10.621282,,,2016.0,,,
66729395050550784,Gaia DR3 66729395050550784,56.88359342265291,24.237130601476235,166.5804679592893,-23.350044829330244,60.03235251310604,4.177303877769549,0.3604787098802614,3.937713342840243,-3.6384428023390045,16.847385,17.339146,16.206839,0.09169796,0.05410315,0.09314002,0.13162027,0.08082238,1.0622231,0.0026,0.0033,0.49176025,1.132307,949.7706,0.0014,0.6405468,,,MARCS,4.6789,-2.0269,1584.0121741438813,19.934683,3435.5196051159805,2.879964,2608.6899122230566,26.864643,,,2016.0,4775.1816,,
66711424907317504,Gaia DR3 66711424907317504,56.963294561375,24.093458721745435,166.74451258762306,-23.407105216040843,60.07215814166347,4.021249574605132,,,,20.687849,21.44891,19.761,1.6262861,1.2081422,,,,,,,0.7610607,1.6879101,,,0.92684937,,,,,,35.96276094200839,4.142115,99.95559511489019,1.0306063,98.80039269641671,11.207974,,,2016.0,,,
66713211613730304,Gaia DR3 66713211613730304,56.96113108017066,24.13171173979762,166.71479733182264,-23.38020917380196,60.078562983018415,4.059016947970603,1.4854716139654327,-0.8132605476230519,-20.48781442872593,19.374884,20.56164,18.321373,0.367809,0.2212836,0.3929522,0.523438,0.28853285,0.9768162,,,1.1867561,2.2402668,,,1.0535107,,,,,,81.42561546365204,9.031261,334.9603300845438,1.1448883,372.0567635167689,10.597111,,,2016.0,,,
66716170848169856,Gaia DR3 66716170848169856,56.94802340595614,24.14108641274888,166.69828774329608,-23.38136039342,60.06890177323831,4.0707684384110125,-0.005603981049224806,0.35217275104132206,-0.8833407511738742,19.03291,19.406351,18.459358,0.2713317,0.15956324,0.28030705,0.37506628,0.20641619,0.9673277,,,0.3734417,0.9469929,,,0.5735512,,,,,,235.98047939397856,11.092232,458.9685606070272,1.0605704,327.6535938403031,11.400606,,,2016.0,,,
65209114066566272,Gaia DR3 65209114066566272,56.80659169582937,23.981850715426567,166.71137401369404,-23.586030173710203,59.907772208788586,3.943497726107106,0.6383096596686688,6.78842320532167,-3.2375617841277333,17.818148,18.455456,17.012459,0.12253769,0.09326055,0.1397034,0.17102113,0.11461989,1.0368227,0.0074,0.0099,0.6373081,1.442997,807.0406,0.004,0.80568886,,,MARCS,4.879,-1.3256,566.5449499284439,12.169407,1405.0377767410832,1.7820415,1242.1514442090422,17.810455,,,2016.0,4254.5728,,
65209217145789312,Gaia DR3 65209217145789312,56.80041809819071,23.989078782103086,166.7015118496075,-23.584491123289446,59.90383634489436,3.951782807438763,0.21619116719101156,3.255179312373105,-3.920508389767636,18.336071,18.720898,17.616274,0.17196597,0.13218394,0.19819649,0.24613686,0.17344767,1.017825,0.0382,0.0482,0.38482666,1.1046238,1398.8212,0.021,0.71979713,,,MARCS,4.8774,-3.702,443.6678165768295,14.13658,872.0033472830365,1.6639501,712.2764130638218,20.018776,,,2016.0,4777.287,,
65209221441345280,Gaia DR3 65209221441345280,56.81229142510787,23.99804583654211,166.70366276576067,-23.570556017458177,59.91640948193897,3.9581657288399,,,,21.017208,22.20558,19.912802,22.344206,26.361086,,,,,,,1.1883717,2.292778,,,1.1044064,,,,,,17.913674694129117,1.810993,73.8012113369083,2.2788596,85.90869835485655,19.586933,,,2016.0,,,
65209285865263104,Gaia DR3 65209285865263104,56.86266202561276,23.986709744191963,166.74907842362788,-23.54790329436174,59.95894856917302,3.937065555418026,-0.4540750929547003,1.736769751961208,-0.29477240437573904,20.475739,20.738783,19.77432,0.87046355,0.5116731,0.89650697,1.1467028,0.6573026,0.959466,,,0.26304436,0.9644623,,,0.7014179,,,,,,69.16774090798916,10.419697,121.52110426379727,0.9165222,97.59559190179603,11.396277,,,2016.0,,,
65209393239097600,Gaia DR3 65209393239097600,56.861487197167286,23.994109769800016,166.74277000118718,-23.543163355875464,59.9595153048231,3.9445216109228705,0.35333373847023536,0.6108143888469896,-4.467843441565917,19.626995,20.310661,18.775805,0.41913292,0.26820686,0.43927634,0.5686304,0.33252555,0.98790514,,,0.6836662,1.5348568,,,0.85119057,,,,,,102.6012473788562,9.382938,265.5515924317229,0.9965598,244.81416688440814,8.400033,,,2016.0,,,
65209560743177600,Gaia DR3 65209560743177600,56.84156641725285,23.993401243441173,166.72863082882822,-23.555958595266205,59.94155665190962,3.947798066368378,-0.14108547010484965,-0.13719755910526865,-2.939211111548743,19.41452,20.082726,18.576862,0.3738058,0.25273708,0.421795,0.5181104,0.31311953,0.99026793,,,0.66820526,1.5058632,,,0.8376579,,,,,,126.56875651916297,9.072542,322.9525278739196,1.1537614,294.0448902076456,10.439232,,,2016.0,,,
65209629462172544,Gaia DR3 65209629462172544,56.83168632738164,24.001784250456964,166.7151930478504,-23.555852044796836,59.93455969636187,3.957947952780181,1.221646844946599,12.67907293393115,-12.339684043908639,12.742949,13.332239,12.007689,0.015904719,0.011750369,0.01754854,0.0200418,0.014015993,1.071788,0.5695,0.7239,0.5892906,1.3245497,810.6716,0.3046,0.73525906,11.685294,0.019791456,PHOENIX,3.3467,-0.4293,63463.09181047041,38.782825,150580.0534578198,36.178516,124761.98509007455,65.37396,7.512812,0.82962966,2016.0,5081.2915,,
65210836350061568,Gaia DR3 65210836350061568,56.74538478971277,23.981689869877155,166.66638944418406,-23.623822905281735,59.853034718215596,3.955558099991205,0.39652414948907533,-0.6178227306231716,-0.18932713066836948,16.706076,17.113739,16.1118,0.0718559,0.05435973,0.08255744,0.0929892,0.07211045,0.99547535,0.0929,0.1141,0.40766335,1.0019398,968.5438,0.0508,0.5942764,,,MARCS,4.7628,-2.0285,1949.491622767708,15.947508,3913.0626160275706,2.9785287,2847.3354694575405,17.410852,,,2016.0,5161.877,,
65210870709800192,Gaia DR3 65210870709800192,56.71779796180456,23.99364219168496,166.63726451319357,-23.63195382229878,59.83100238501808,3.9727338904330587,0.705576510637063,5.090161581180619,-3.8250163368673613,14.250961,14.597454,13.7357235,0.020581452,0.015844403,0.024392236,0.026718976,0.020621689,1.1228822,0.4731,0.5558,0.34649277,0.8617306,1306.1965,0.2559,0.5152378,13.392792,0.052244235,MARCS,4.1327,-0.1898,19789.52343808617,41.309063,37545.85898672512,9.627776,25402.048708648486,18.092102,-11.811193,6.9192476,2016.0,6366.87,,
65211381809309824,Gaia DR3 65211381809309824,56.65779916053282,23.993368424506556,166.59319570069763,-23.66903699938067,59.77732915329953,3.9844704139269993,1.5423087119975036,2.5209984034817565,-2.031373629487538,19.753386,20.547882,18.668568,0.5187909,0.3203294,0.6174225,0.56998813,0.38911596,1.0002235,,,0.79449654,1.8793144,,,1.0848179,,,,,,82.4639286336397,8.633695,236.3701563169613,0.98220235,270.2287127406725,8.430793,,,2016.0,,,
65211179947450496,Gaia DR3 65211179947450496,56.666509772069205,23.98809603559336,166.60349748901845,-23.667585902923822,59.78395444843658,3.9775822591645937,0.4005248725379415,3.8170721837998802,-5.511292985783913,15.545035,15.900028,15.009838,0.034532677,0.02791927,0.042033717,0.04621174,0.034993373,1.0532577,0.347,0.4124,0.35499287,0.8901901,1707.5221,0.1883,0.53519726,,,MARCS,4.1635,-0.5305,5962.187006447368,16.68575,11400.723568542495,4.809192,7856.386498382112,14.25774,,,2016.0,5974.924,,
65211454824062720,Gaia DR3 65211454824062720,56.654811266980104,23.998997338682454,166.58685676269747,-23.666706999411897,59.775896099045454,3.990560733407133,0.3058265546029549,3.0933358844389627,-2.8651455954079545,20.678436,21.010803,20.159058,1.1127901,0.77369314,1.3325953,1.7084676,1.0102973,1.1396203,,,0.33236694,0.8517456,,,0.51937866,,,,,,53.83881317140455,11.9125185,100.82592749411782,0.8957882,68.47550634808063,7.147913,,,2016.0,,,
65211489184002176,Gaia DR3 65211489184002176,56.69232272855658,23.984114375899548,166.62547188925637,-23.654664963603178,59.80614683330051,3.9685316107065147,,,,21.00889,21.320219,19.750526,2.4062157,2.109227,,,,,,,0.3113289,1.5696926,,,1.2583637,,,,,,40.4882643928359,14.554721,74.36879427139979,1.5337816,99.75789072041421,10.901858,,,2016.0,,,
65211553607999872,Gaia DR3 65211553607999872,56.67798839378989,23.990686892027004,166.6100664757221,-23.658614193131577,59.79478047378346,3.97781269029735,0.1469744860111336,2.574190902974638,-1.5447194322835562,17.99377,18.577394,17.247171,0.12244593,0.09245019,0.149003,0.16636914,0.11751737,0.9442933,0.0184,0.0242,0.5836239,1.3302231,1027.4495,0.0099,0.7465992,,,PHOENIX,4.8488,-1.2288,506.35968515240995,15.889141,1195.193402186291,1.5271796,1000.6677716069335,11.96491,,,2016.0,4384.274,,
65211557903277440,Gaia DR3 65211557903277440,56.678407284109966,24.00003342648826,166.6035110970256,-23.651441386162936,59.797207029824186,3.9868484184196515,2.227458982194812,7.021583592508209,-5.5004994312747835,20.740877,21.141792,19.70728,1.3475959,1.1398289,1.794807,2.053087,1.5712091,1.1577775,,,0.40091515,1.4345131,,,1.033598,,,,,,47.71993216424065,11.944671,95.19104789392708,1.0400857,103.81171066016825,10.377221,,,2016.0,,,
65211557904569856,Gaia DR3 65211557904569856,56.681723015516134,23.994936841909595,166.60970093483945,-23.653174406189077,59.7990507375556,3.981212111369228,7.2862829876032436,20.502140434050677,-45.335559973427976,15.067968,16.34015,13.95385,0.02871401,0.021892995,0.034790307,0.036663756,0.027594736,1.047322,0.5295,0.7892,1.2721825,2.386301,133.6163,0.3185,1.1141186,13.416816,0.07878792,MARCS,4.7483,-0.068,3975.176559975202,17.077467,17691.2813649568,13.836481,20778.687124016942,36.59262,-5.5990596,6.520315,2016.0,3636.3413,,
65211587967746176,Gaia DR3 65211587967746176,56.68439384455742,23.997025938487774,166.6101373245096,-23.649987222942304,59.801895910642784,3.9827160895759155,0.3856934976857634,1.9134082197686197,-3.4564378712832644,18.709929,19.07465,18.123596,0.19864734,0.14638536,0.24124227,0.26611426,0.18344206,0.96980053,0.0044,0.0055,0.3647213,0.9510536,2073.3667,0.0024,0.5863323,,,MARCS,4.8538,-2.0591,320.29995392886394,9.591984,617.9818349270922,1.3667678,446.39518148493676,7.191943,,,2016.0,4968.4766,,
65211587967748096,Gaia DR3 65211587967748096,56.68508687904226,23.998292795754296,166.6097182198606,-23.648623992916146,59.80279328769663,3.9838135326061916,-0.0073119523409189225,1.211215307266757,-0.8863486968254093,19.752472,20.301657,19.039745,0.4500672,0.33385155,0.5456458,0.60306484,0.41591203,1.1382074,,,0.5491848,1.2619114,,,0.7127266,,,,,,103.45562210378112,5.199837,236.56916746180278,1.0745935,191.9818562789027,10.177287,,,2016.0,,,
65211592262386944,Gaia DR3 65211592262386944,56.68300678562854,23.999285543147103,166.60745428448396,-23.649167966973454,59.80115260026682,3.9851983593471503,-0.040686007260284165,-1.099975046628964,-1.190236160164209,19.794125,20.313307,19.020056,0.44944295,0.33773643,0.53276277,0.7087892,0.41308948,0.98088914,,,0.5191822,1.293251,,,0.77406883,,,,,,102.35149902530578,8.091308,227.6653609930204,1.0546765,195.49510693293175,7.870824,,,2016.0,,,
65211660982336896,Gaia DR3 65211660982336896,56.71616484885655,24.013348233528323,166.6215836234347,-23.61838348999355,59.83386561576556,3.992288819531856,-0.9209286767589351,0.27596973426914245,0.07639474764412252,20.549759,20.691673,19.914724,0.8982118,0.6050558,1.1061813,1.1978273,0.74932265,0.9234276,,,0.14191437,0.7769489,,,0.63503456,,,,,,72.23495039299551,10.659335,113.51240272547601,1.0217812,85.75674589717002,9.076532,,,2016.0,,,
65211691046980224,Gaia DR3 65211691046980224,56.700645771996875,24.014630038737934,166.60919725404295,-23.626974782723742,59.82028103758133,3.9966422327147626,-3.302632432540386,0.9342659906082629,-0.2167679546288968,20.682652,20.503883,20.09299,1.5214864,1.6701645,2.147614,2.1010022,2.0334485,1.0072954,,,-0.17876816,0.4108925,,,0.58966064,,,,,,85.8744145989748,11.955606,100.43527529874473,1.1848713,72.77154319092404,12.654901,,,2016.0,,,
65211695342102784,Gaia DR3 65211695342102784,56.701394604626145,24.009698756955476,166.6133713557255,-23.63016245486909,59.819867942153145,3.991680820174696,2.945988126518751,-12.396074176356855,-19.40123266890917,20.292658,21.075838,18.934273,0.7283299,0.46439707,0.88540244,0.9835087,0.5955149,1.0299376,,,0.78318024,2.1415653,,,1.3583851,,,,,,50.70863192761322,10.2997465,143.84132486095297,1.8202916,211.56745402984788,11.211583,,,2016.0,,,
65211725406731392,Gaia DR3 65211725406731392,56.71639120971976,24.025035096625952,166.61316663392054,-23.60960011888389,59.83663149199657,4.003647192422844,0.6766921532317725,-0.7531166515124859,-1.928614161255615,20.394598,20.479599,19.61264,0.9225227,0.53275436,1.0719875,1.1780921,0.6701511,0.94722366,,,0.08500099,0.8669586,,,0.7819576,,,,,,87.81671074357914,14.015888,130.95054808072717,0.9797707,113.26663625180491,10.561993,,,2016.0,,,
65211729702175232,Gaia DR3 65211729702175232,56.71251705212606,24.012436750117008,166.6195632105833,-23.621300148083094,59.83040642695653,3.9921286123176167,0.15971507314336064,5.627599617015587,-2.1601887891904212,20.598589,21.181122,19.825617,1.1063226,0.802823,1.4254459,1.627656,1.2325104,1.030016,,,0.5825329,1.355505,,,0.7729721,,,,,,46.022245726945656,6.700612,108.5202835932793,1.0813109,93.09180960624985,10.507391,,,2016.0,,,
65211729702223104,Gaia DR3 65211729702223104,56.71071804837918,24.023886124001603,166.6098273933067,-23.613937002450765,59.8313109620771,4.003660055951014,,,,20.978155,20.720966,20.148993,7.8040686,3.2225425,,,,,,,-0.2571888,0.5719738,,,0.8291626,,,,,,70.31217582209376,20.127193,76.50410346709768,1.628788,69.11322493703453,7.261267,,,2016.0,,,
65211729703256704,Gaia DR3 65211729703256704,56.71945988954598,24.021995687451874,166.61766151554892,-23.609961939153436,59.83870641395222,4.000068123579932,1.784326563682589,-1.1815329612278793,-5.987649364358944,17.588701,18.730324,16.511244,0.11426528,0.082245715,0.13348244,0.1550888,0.106761344,1.0504466,0.6222,0.9114,1.1416225,2.21908,448.5217,0.3581,1.0774574,,,MARCS,4.6034,-0.7698,439.8325782410682,22.924295,1735.6648687639085,2.1944513,1970.8808997641215,15.789472,,,2016.0,3681.7988,,
65211828485925376,Gaia DR3 65211828485925376,56.65109155812565,24.006662620930054,166.57848290963608,-23.663318884046912,59.77425688834827,3.9987844377585864,1.2742803596049517,2.6311736166635056,-2.845491822579336,20.07723,20.93965,19.37034,0.5790635,0.38834068,0.7038265,0.7542805,0.47895014,0.96825236,,,0.8624191,1.5693092,,,0.7068901,,,,,,57.48531193442282,8.249086,175.40994709813552,0.8277547,141.58669298017716,8.144367,,,2016.0,,,
65211867140281856,Gaia DR3 65211867140281856,56.65841151583012,24.02125291868012,166.5731744980823,-23.648023721259584,59.78400247945269,4.011554378289253,0.40960749932035173,-1.4164632973031355,-1.1644776000529637,19.60974,20.227158,18.872234,0.3658951,0.26636636,0.43920425,0.52324325,0.33750063,1.0078691,,,0.6174183,1.3549232,,,0.73750496,,,,,,110.80355069471848,9.54493,269.8058214825863,1.0999185,224.00859947913187,12.357577,,,2016.0,,,
65211867140766720,Gaia DR3 65211867140766720,56.669830108713846,24.0187218572771,166.58345904623366,-23.64288276997252,59.79364773079973,4.006799325195931,2.329210864693433,10.613723708936957,8.535769470123801,20.47629,21.009705,19.243793,0.76858246,0.5388835,0.91064805,1.1704563,0.70165914,0.87937605,,,0.53341484,1.7659111,,,1.2324963,,,,,,53.89333153000548,9.392229,121.45922143210494,1.0077261,159.08919179516457,7.8894725,,,2016.0,,,
65211901502042624,Gaia DR3 65211901502042624,56.68349184207414,24.021785829502015,166.59128907662148,-23.632222030375228,59.80652596417881,4.007055312349502,1.11954398508121,4.0390800844333,-10.290130850499539,14.700344,15.130911,14.105813,0.027964031,0.020423582,0.033863455,0.037743967,0.02697889,1.141479,0.2923,0.3568,0.4305668,1.0250978,780.5145,0.1572,0.59453106,13.911322,0.08956376,MARCS,4.4129,-0.3593,12107.447533314633,17.86858,24820.409497622328,6.632578,18064.790399344274,22.985605,16.518583,5.2900686,2016.0,5473.9194,,
65211970220007936,Gaia DR3 65211970220007936,56.68287822469391,24.033349483044564,166.58234629759943,-23.624042435023238,59.80851671184043,4.018460947592715,0.43557587301285244,1.1915255251699366,-3.3558441699450414,19.973698,20.386538,19.386591,0.60775995,0.38898003,0.703182,0.81403047,0.49869695,0.99219215,,,0.4128399,0.9999466,,,0.5871067,,,,,,95.6758287657341,9.767199,192.96015088487246,1.0235687,139.48313899601874,10.256581,,,2016.0,,,
65211970220008064,Gaia DR3 65211970220008064,56.681682828655624,24.025570202903808,166.58717592060304,-23.63053324983077,59.805740724924675,4.011109696339973,2.4508667810796485,2.6100213220817237,-1.9402971543636836,20.019062,20.682135,19.419392,0.6082178,0.4048261,0.7135931,0.83175457,0.5055619,0.88596344,,,0.6630726,1.262743,,,0.5996704,,,,,,72.87240472785707,8.373331,185.06397580974843,0.99812865,135.33221813600596,8.756052,,,2016.0,,,
65211970221426304,Gaia DR3 65211970221426304,56.67924072294607,24.029121948571415,166.5827666823603,-23.6294053474766,59.80433892355941,4.015063758299704,1.7803371114382858,-0.8053797643888172,4.161263876458164,14.876299,15.396771,14.196094,0.026067823,0.019233529,0.031335123,0.03154639,0.023403846,1.0344851,0.5112,0.6377,0.5204725,1.2006779,518.8415,0.2749,0.68020535,13.896123,0.08682314,MARCS,4.5705,-0.389,9477.816697591485,25.027077,21107.025574814503,5.605038,16623.437350834596,18.035318,7.059714,6.80679,2016.0,5281.083,,
65212004581163264,Gaia DR3 65212004581163264,56.685577296003096,24.044030073476165,166.57649626210815,-23.614480954693384,59.813272828370884,4.028342337521187,1.0121493726421522,7.528037374123344,-5.816935082869574,16.4134,16.955435,15.704891,0.052505814,0.03841686,0.062284157,0.06854594,0.049001444,0.9037281,0.3394,0.4312,0.54203415,1.2505436,787.3002,0.1816,0.70850945,,,PHOENIX,4.68,-0.6892,2255.4995854527792,21.149424,5123.730978597009,2.9681652,4141.920841119089,15.682076,,,2016.0,4899.2627,,
65212107660378880,Gaia DR3 65212107660378880,56.767658409458,23.995012914402537,166.67301428201483,-23.600269332066052,59.87585910546287,3.964110866320944,7.401981307676885,21.32317472970832,-45.436982058241185,8.332108,8.471214,8.059982,0.023567688,0.018308666,0.027329711,0.03173103,0.023802638,0.8982019,0.0309,0.0344,0.13910675,0.411232,133.8148,0.0166,0.27212524,7.9538136,0.0060529984,A,4.1297,-0.4607,5583815.057247061,6067.379,8751928.074628573,3209.949,4733312.768180145,3768.0405,7.009739,0.44005328,2016.0,7200.118,107.99183,3.5110075
65212176377912192,Gaia DR3 65212176377912192,56.794306727405264,24.005080894896956,166.68524587147039,-23.576428996188287,59.90187721236795,3.9686178658557787,1.2407113209798286,2.4596083382104545,-13.634202969264514,20.226383,21.380913,19.145714,0.82825226,0.6303048,0.9911886,1.1921765,0.7821804,1.3099307,,,1.1545296,2.235199,,,1.0806694,,,,,,38.287018900182915,6.2933073,152.89510565143385,1.0578307,174.12949108194601,9.357683,,,2016.0,,,
65212206443045376,Gaia DR3 65212206443045376,56.812769299632805,24.00418107577717,166.69950364753547,-23.565729115909246,59.918178796222385,3.9640577749497368,-0.08164868764622016,0.4124968957813413,-0.5384234811163507,19.069876,19.528055,18.515142,0.3285132,0.23821858,0.37398806,0.4761789,0.3078878,0.9435327,,,0.45817947,1.0129128,,,0.5547333,,,,,,210.95741034128514,11.816907,443.60467287878373,1.3871831,311.2442041075101,9.238207,,,2016.0,,,
65212210737646592,Gaia DR3 65212210737646592,56.81535786565059,24.00627821630177,166.69986770486622,-23.562586133502585,59.92095080030634,3.9655882727962433,1.6809518022580028,2.030799475425543,-5.090440341131017,19.613607,20.57284,18.624529,0.4769987,0.34148732,0.570611,0.62900025,0.40065297,0.9554433,,,0.95923233,1.9483109,,,0.9890785,,,,,,80.58991353934455,11.0822315,268.84614004452254,1.2398736,281.4145228559438,8.002154,,,2016.0,,,
65212275162542208,Gaia DR3 65212275162542208,56.80161149035536,24.02198417520117,166.67820033190645,-23.559442537954357,59.91210411469699,3.9836563800650127,0.7499148533174176,3.769405423948305,-2.5542644854193224,18.913092,19.887379,17.782358,0.27534083,0.19918175,0.32688043,0.37020186,0.24293946,0.98033,0.1301,0.1972,0.97428703,2.1050205,403.5348,0.0809,1.1307335,,,MARCS,4.9737,-0.6064,151.51828937480164,14.235043,512.5187910348697,1.4740189,611.2439580753174,10.791163,,,2016.0,3393.542,,
65212313818808832,Gaia DR3 65212313818808832,56.75951799378703,24.00112741731101,166.66252137520664,-23.600758185662258,59.86992417831791,3.9717028170493958,,,,19.070288,19.509687,17.743795,4.15845,3.4515393,,,,,,,0.43939972,1.765892,,,1.3264923,,,,,,214.55672715125033,15.912933,443.4363843409537,8.376441,633.3447448083487,12.55424,,,2016.0,,,
65212313818809728,Gaia DR3 65212313818809728,56.7572478075339,23.994378087472036,166.66580861398202,-23.607144210844844,59.86641673394972,3.965569995257868,1.0704151169318912,5.9205806162881895,-19.1119262031923,16.1971,16.820108,15.438895,0.054318063,0.04200241,0.064707905,0.0718061,0.05280169,1.0101645,0.3993,0.5162,0.6230087,1.3812132,693.6201,0.2119,0.75820446,,,PHOENIX,4.6442,-0.3293,2554.895857510471,15.040347,6253.268998855817,3.70457,5291.761363055414,18.063223,,,2016.0,4784.8066,,
65212378241733888,Gaia DR3 65212378241733888,56.74416809628033,24.00156968732813,166.65088276576873,-23.60987378810337,59.856304630480665,3.9751999316891866,1.2390495016445229,-4.07659108549639,-14.291780065567028,18.98043,20.157042,17.836023,0.2733309,0.19913404,0.35591164,0.40517685,0.2558398,0.9600426,0.033,0.0506,1.176611,2.3210182,358.342,0.021,1.1444073,,,MARCS,5.0034,-0.6767,118.1952674253448,16.079243,481.69735877757597,1.3635423,581.7663453943854,12.176808,,,2016.0,3308.5781,,
65212382537274752,Gaia DR3 65212382537274752,56.744473753374066,24.007321039775032,166.64688201091536,-23.605433406695855,59.85783837067517,3.9807510560715382,,,,20.828302,21.271479,19.512886,3.9356432,3.6534579,,,,,,,0.44317627,1.7585926,,,1.3154163,,,,,,42.34729842844672,12.136109,87.82661344468961,1.451671,124.16632181225175,24.320175,,,2016.0,,,
65212412601492864,Gaia DR3 65212412601492864,56.74880190654993,24.020452015846853,166.640424246698,-23.59306271718871,59.8645836189901,3.992699886498877,-0.2119630456185024,1.15401676939507,-1.0277882129246105,18.993822,19.354082,18.429144,0.2512357,0.18369375,0.29650426,0.35997394,0.24103741,0.96856785,0.0029,0.0036,0.36026,0.9249382,2401.6257,0.0016,0.5646782,,,MARCS,4.859,-2.1661,247.61925622779532,8.456688,475.7930019042584,1.1661334,336.89953093714155,12.797497,,,2016.0,5007.9536,,
65212451256346752,Gaia DR3 65212451256346752,56.77886960834637,24.01830566727484,166.66415499057612,-23.576154611023362,59.890978640273595,3.984603222094533,-0.782847721965334,0.04585867027275775,-2.072135382002922,20.585667,21.445919,19.80961,0.94368976,0.7564197,1.152741,1.3782532,0.9080504,0.9756321,,,0.8602524,1.6363087,,,0.7760563,,,,,,36.061978341303416,9.336234,109.81965949515933,1.1941485,94.47435758879728,10.006707,,,2016.0,,,
65212691773969280,Gaia DR3 65212691773969280,56.82547570016037,24.036436385994815,166.68514504839763,-23.534077126862595,59.93658832818181,3.993002997031546,7.2721699909797355,21.437427455270193,-44.729548972091585,14.673646,,,0.09109656,0.08662287,0.070744686,0.13300417,0.119677596,1.0385517,,,,,,,,,,,,,,,25438.323567190066,30.65138,,,,,2016.0,,,
65212481320995328,Gaia DR3 65212481320995328,56.79039805016186,24.036859950239553,166.65901080114244,-23.555348389332096,59.905341502285104,4.000409549213711,,,,21.644138,20.174719,18.52723,14.0388565,15.380868,,,,,,,-1.4694195,1.6474895,,,3.116909,,,,,,116.28651871071435,20.507519,41.427791946297354,1.5486774,307.79824815165586,31.275337,,,2016.0,,,
65212588696709248,Gaia DR3 65212588696709248,56.82556395721733,24.021026798944725,166.6965378280214,-23.545407171424625,59.93329685843689,3.977947086795276,0.4497346998045859,0.6416107157351094,-8.536789123057913,17.055546,17.561657,16.307669,0.08348814,0.067460366,0.09191255,0.107807994,0.0791716,0.99050605,0.0375,0.0481,0.50611115,1.2539883,803.3553,0.0202,0.7478771,,,MARCS,4.8073,-1.2093,1290.4886894961076,31.495464,2836.143848808787,2.7167342,2377.335106265281,31.452848,,,2016.0,4600.283,,
65212623055368960,Gaia DR3 65212623055368960,56.831821352071046,24.02851054693731,166.6956414546982,-23.536026553953857,59.94052464913127,3.984003664427079,2.3604783209859717,3.0935094605720566,-1.630679745167608,20.602407,20.86711,19.708487,1.2428726,1.1504312,1.8583318,1.7915381,1.4380538,1.04502,,,0.26470184,1.1586227,,,0.8939209,,,,,,61.45730744725779,8.825997,108.1392744213918,1.1724569,103.69630917389264,18.83647,,,2016.0,,,
65212653119681280,Gaia DR3 65212653119681280,56.81001718553265,24.034291754413193,166.67534299137884,-23.545175207449567,59.92230774905494,3.993991134665841,1.1989817762321304,-3.9121274271742266,-7.500885767512268,18.831732,19.721848,17.605787,0.28475228,0.20602672,0.31152773,0.38541964,0.26313543,1.0652745,0.1234,0.1862,0.89011574,2.1160603,382.256,0.0725,1.2259445,,,PHOENIX,4.6476,-0.8846,176.47298435927473,24.576077,552.4005061600334,1.4793203,719.1891843819077,28.60216,,,2016.0,3277.8027,,
